gene	gene_name	n_snps_in_model	n_snps_used	pred_perf_r2	pred_perf_pval
ENSG00000119231	SENP5	13	NA	0.02847756607258399	1.1260341674787366e-05
ENSG00000119242	CCDC92	44	NA	0.10022764832038215	4.608526450832337e-17
ENSG00000119280	C1orf198	26	NA	0.01713970815455331	0.0006811642058323477
ENSG00000119285	HEATR1	3	NA	0.017730717146558123	0.0005489870328072962
ENSG00000119314	PTBP3	15	NA	0.022644950650016846	9.223730909732855e-05
ENSG00000119318	RAD23B	9	NA	0.10734715746047273	3.1386796985622927e-18
ENSG00000119321	FKBP15	13	NA	0.16477188230038015	5.762716607354815e-28
ENSG00000119326	CTNNAL1	24	NA	0.12484513693583024	3.918614020816167e-21
ENSG00000119328	ABITRAM	5	NA	0.06413605816333794	2.896622084888113e-11
ENSG00000119333	WDR34	41	NA	0.021446796889106057	0.00014229590548053676
ENSG00000119383	PTPA	8	NA	0.31025638346241063	7.3078230229267025e-56
ENSG00000119392	GLE1	19	NA	0.10727171091852679	3.229647041085968e-18
ENSG00000119397	CNTRL	8	NA	0.04568756640267558	2.3095321007998094e-08
ENSG00000119401	TRIM32	7	NA	0.010175891667080024	0.008977941596223749
ENSG00000119403	PHF19	11	NA	0.029623947370911435	7.45480236966533e-06
ENSG00000119408	NEK6	35	NA	0.12884488133176802	8.355505199661614e-22
ENSG00000119411	BSPRY	14	NA	0.12918577517931065	7.322155032182937e-22
ENSG00000119414	PPP6C	2	NA	0.051687061368455876	2.6508486306464815e-09
ENSG00000119431	HDHD3	50	NA	0.38949000593267763	1.3017234574715254e-73
ENSG00000119446	RBM18	13	NA	0.045789251035681024	2.2264449984940004e-08
ENSG00000119457	SLC46A2	33	NA	0.13590374690581855	5.376431663128869e-23
ENSG00000119471	HSDL2	5	NA	0.025434236237339605	3.369644613045253e-05
ENSG00000119487	MAPKAP1	7	NA	0.01498087305718306	0.0015026167001081483
ENSG00000119509	INVS	12	NA	0.2216332745446567	2.950311212281991e-38
ENSG00000119522	DENND1A	7	NA	0.027778571547427185	1.4481410754889231e-05
ENSG00000119535	CSF3R	11	NA	0.02720421319922087	1.7808146465484468e-05
ENSG00000119537	KDSR	29	NA	0.05264829419517551	1.872757397863916e-09
ENSG00000119599	DCAF4	37	NA	0.3366372769347911	1.5466612383463383e-61
ENSG00000119616	FCF1	3	NA	0.022151780098021295	0.00011024783006806015
ENSG00000119632	IFI27L2	31	NA	0.21483852755411664	5.4612895894810784e-37
ENSG00000119636	BBOF1	7	NA	0.0430858922449618	5.894190874045649e-08
ENSG00000119638	NEK9	10	NA	0.0500154023678102	4.848708421566682e-09
ENSG00000119655	NPC2	7	NA	0.0425887290269279	7.049132126298764e-08
ENSG00000119669	IRF2BPL	10	NA	0.08179570475771503	4.443875002250048e-14
ENSG00000119673	ACOT2	19	NA	0.02837754604436769	1.1673022569240083e-05
ENSG00000119681	LTBP2	24	NA	0.03797964660357576	3.6987551449171814e-07
ENSG00000119684	MLH3	3	NA	0.04887431116350423	7.319832947202528e-09
ENSG00000119685	TTLL5	16	NA	0.062438696666690496	5.3741768436984324e-11
ENSG00000119686	FLVCR2	12	NA	0.05478408539875842	8.647312549652557e-10
ENSG00000119688	ABCD4	13	NA	0.020661733606698596	0.00018912061078425965
ENSG00000119699	TGFB3	16	NA	0.049981187598979536	4.908977512778177e-09
ENSG00000119705	SLIRP	16	NA	0.022550201536050366	9.545206188249038e-05
ENSG00000119711	ALDH6A1	18	NA	0.02484225755831613	4.171572051030283e-05
ENSG00000119714	GPR68	7	NA	0.030660734064112162	5.1346226736581915e-06
ENSG00000119718	EIF2B2	19	NA	0.19395399606947228	3.69036632085689e-33
ENSG00000119720	NRDE2	4	NA	0.02193107365817541	0.00011941341878873987
ENSG00000119723	COQ6	21	NA	0.03935520027318192	2.2557088542676057e-07
ENSG00000119725	ZNF410	15	NA	0.042304479935147514	7.80837625741238e-08
ENSG00000119737	GPR75	9	NA	0.02235689666727465	0.00010236369763781703
ENSG00000119772	DNMT3A	9	NA	0.01844338611589971	0.0004234155532467214
ENSG00000119778	ATAD2B	9	NA	0.04810708228259699	9.654116164477723e-09
ENSG00000119782	FKBP1B	20	NA	0.025793526885274858	2.9602876867271578e-05
ENSG00000119787	ATL2	22	NA	0.1000339240867174	4.9567590240807187e-17
ENSG00000119862	LGALSL	4	NA	0.18862430912118597	3.3805764186492245e-32
ENSG00000119865	CNRIP1	8	NA	0.016773991232519155	0.0007785755092168856
ENSG00000119878	CRIPT	10	NA	0.15899844084057216	5.854108401899096e-27
ENSG00000119888	EPCAM	23	NA	0.010625447812818848	0.007578601584239625
ENSG00000119899	SLC17A5	5	NA	0.09039939443668615	1.8245656032876098e-15
ENSG00000119900	OGFRL1	29	NA	0.10363538699825929	1.2767017213472982e-17
ENSG00000119906	SLF2	11	NA	0.032000114534035604	3.1723968092124893e-06
ENSG00000119927	GPAM	16	NA	0.01800883749603245	0.00049604490469609
ENSG00000119965	C10orf88	11	NA	0.05586912780942321	5.83740017071513e-10
ENSG00000119969	HELLS	14	NA	0.03844928298953873	3.124171814635513e-07
ENSG00000119977	TCTN3	18	NA	0.17916661301982167	1.6634675806669037e-30
ENSG00000120008	WDR11	45	NA	0.1915496086417146	1.0041116177036287e-32
ENSG00000120029	ARMH3	32	NA	0.12995707016453095	5.430510522055032e-22
ENSG00000120053	GOT1	17	NA	0.01462191408367605	0.0017148325059915528
ENSG00000120057	SFRP5	7	NA	0.013777227617172783	0.002341813411983185
ENSG00000120063	GNA13	7	NA	0.01087368712139839	0.006903359035385783
ENSG00000120071	KANSL1	37	NA	0.3662192930066769	3.5812523388492622e-68
ENSG00000120093	HOXB3	39	NA	0.16303384731106335	1.1599012425122111e-27
ENSG00000120129	DUSP1	1	NA	0.012316063668450259	0.004026056006356299
ENSG00000120137	PANK3	24	NA	0.034428946140068015	1.3251814427669797e-06
ENSG00000120156	TEK	55	NA	0.2490269919724887	1.7695311475159662e-43
ENSG00000120158	RCL1	51	NA	0.023943003826392167	5.7707947965826315e-05
ENSG00000120215	MLANA	41	NA	0.019536859202725285	0.0002844749390657833
ENSG00000120217	CD274	8	NA	0.1509970732609413	1.4190648454133932e-25
ENSG00000120253	NUP43	4	NA	0.2951553509533135	1.0375941181539041e-52
ENSG00000120262	CCDC170	23	NA	0.09461757897050949	3.7784597624639387e-16
ENSG00000120314	WDR55	6	NA	0.05878497719683997	2.0277261129468152e-10
ENSG00000120318	ARAP3	11	NA	0.14677434981934204	7.54601878018318e-25
ENSG00000120370	GORAB	5	NA	0.04697882960988218	1.4501380936533794e-08
ENSG00000120438	TCP1	5	NA	0.02205570842780523	0.00011414740387044249
ENSG00000120451	SNX19	34	NA	0.6295225769079325	3.5968851113443884e-146
ENSG00000120519	SLC10A7	6	NA	0.04558448503732438	2.3969219984867662e-08
ENSG00000120533	ENY2	10	NA	0.04508234311124866	2.8722206865333872e-08
ENSG00000120539	MASTL	17	NA	0.24736631536228026	3.712857317528172e-43
ENSG00000120645	IQSEC3	12	NA	0.44553465256281466	1.3127989293872093e-87
ENSG00000120647	CCDC77	23	NA	0.14712012575688327	6.582951030988544e-25
ENSG00000120662	MTRF1	13	NA	0.024139833563421614	5.3749813541214345e-05
ENSG00000120675	DNAJC15	33	NA	0.4668477011384731	2.644807769837113e-93
ENSG00000120688	WBP4	5	NA	0.055786360792290844	6.01508295203863e-10
ENSG00000120694	HSPH1	4	NA	0.016744991099365128	0.0007868760897470663
ENSG00000120696	KBTBD7	11	NA	0.0599339304683521	1.3360362677410498e-10
ENSG00000120697	ALG5	2	NA	0.013678708321155595	0.0024286666418762374
ENSG00000120699	EXOSC8	3	NA	0.021148937612187887	0.00015850730387290642
ENSG00000120705	ETF1	2	NA	0.02662427053631674	2.194476518922472e-05
ENSG00000120708	TGFBI	20	NA	0.12881630351752263	8.448472159951143e-22
ENSG00000120709	FAM53C	7	NA	0.010742246321974602	0.0072528887883712145
ENSG00000120733	KDM3B	11	NA	0.012928052422325528	0.0032070738454211003
ENSG00000120742	SERP1	41	NA	0.024375128527549635	4.937369673686567e-05
ENSG00000120784	ZFP30	13	NA	0.10930286697972413	1.4954806983242873e-18
ENSG00000120802	TMPO	22	NA	0.013742997540613885	0.0023716280248415956
ENSG00000120805	ARL1	7	NA	0.029593421098385832	7.537106248225272e-06
ENSG00000120832	MTERF2	9	NA	0.035599141758121164	8.702349414254439e-07
ENSG00000120860	WASHC3	6	NA	0.161033513406077	2.590107806160195e-27
ENSG00000120875	DUSP4	15	NA	0.025390232479283598	3.4235319575782416e-05
ENSG00000120889	TNFRSF10B	13	NA	0.21612196275121012	3.1529533219912566e-37
ENSG00000120896	SORBS3	13	NA	0.016882866472308335	0.0007481923104954363
ENSG00000120899	PTK2B	14	NA	0.11584852174031816	1.2374861973947445e-19
ENSG00000120903	CHRNA2	16	NA	0.04480029860006278	3.1793527635907085e-08
ENSG00000120910	PPP3CC	18	NA	0.021126066804436818	0.00015982621187598335
ENSG00000120913	PDLIM2	5	NA	0.011800506930985478	0.004879164033709063
ENSG00000120915	EPHX2	25	NA	0.11760881948338207	6.313378252629817e-20
ENSG00000120925	RNF170	11	NA	0.014905989255108897	0.0015445812696920865
ENSG00000121057	AKAP1	4	NA	0.013255392674315471	0.0028405629622138403
ENSG00000121064	SCPEP1	7	NA	0.16226284459433823	1.5812221839777255e-27
ENSG00000121101	TEX14	8	NA	0.0207484671955094	0.00018326603258258002
ENSG00000121210	TMEM131L	27	NA	0.01589917877805072	0.0010725215704986302
ENSG00000121236	TRIM6	13	NA	0.10668676575088314	4.030180029052452e-18
ENSG00000121270	ABCC11	9	NA	0.01203892021697154	0.0044639247760784396
ENSG00000121281	ADCY7	26	NA	0.19009066908145222	1.8405516602915184e-32
ENSG00000121289	CEP89	28	NA	0.03231355176259663	2.834377987183323e-06
ENSG00000121297	TSHZ3	33	NA	0.08630236014115847	8.371487883636455e-15
ENSG00000121310	ECHDC2	22	NA	0.26818893316102344	3.0386077201616803e-47
ENSG00000121350	PYROXD1	7	NA	0.01793272814972173	0.0005099999966906558
ENSG00000121390	PSPC1	4	NA	0.012627086113822137	0.0035862718466940302
ENSG00000121410	A1BG	25	NA	0.09072003069163857	1.6190985451968276e-15
ENSG00000121413	ZSCAN18	36	NA	0.06637778685888382	1.2789909734782429e-11
ENSG00000121417	ZNF211	16	NA	0.13903139248341412	1.58369308797811e-23
ENSG00000121454	LHX4	16	NA	0.010117933317809422	0.009176620260873708
ENSG00000121481	RNF2	12	NA	0.01929811540570051	0.00031025773147846377
ENSG00000121486	TRMT1L	7	NA	0.028113873330319797	1.283498436392593e-05
ENSG00000121552	CSTA	26	NA	0.05720772035422459	3.5934890520024687e-10
ENSG00000121570	DPPA4	13	NA	0.06433868287286784	2.6904596542923694e-11
ENSG00000121577	POPDC2	19	NA	0.11077540567649526	8.549502606047324e-19
ENSG00000121578	B4GALT4	23	NA	0.17616312388791713	5.680956770669044e-30
ENSG00000121653	MAPK8IP1	8	NA	0.2675406805505041	4.0891169270689997e-47
ENSG00000121671	CRY2	19	NA	0.05462497241809627	9.160047215936447e-10
ENSG00000121690	DEPDC7	6	NA	0.05967738835762603	1.4665184469700974e-10
ENSG00000121691	CAT	18	NA	0.3935587854152925	1.3877782966121307e-74
ENSG00000121716	PILRB	25	NA	0.4981376064938003	4.318553367649558e-102
ENSG00000121741	ZMYM2	13	NA	0.014553831806194073	0.0017583784011345517
ENSG00000121749	TBC1D15	9	NA	0.011338051107729853	0.0058000828165761294
ENSG00000121766	ZCCHC17	4	NA	0.026670546577193952	2.15819857846277e-05
ENSG00000121769	FABP3	8	NA	0.0142933115725583	0.0019355876440843589
ENSG00000121775	TMEM39B	3	NA	0.019396286314296855	0.0002993829975750524
ENSG00000121797	CCRL2	14	NA	0.01399441561061542	0.002161276691225085
ENSG00000121807	CCR2	13	NA	0.05552036700488001	6.623494445070662e-10
ENSG00000121892	PDS5A	7	NA	0.021710938388038132	0.00012931738231927132
ENSG00000121895	TMEM156	22	NA	0.051222237344368544	3.135653842419813e-09
ENSG00000121897	LIAS	14	NA	0.027618372808038662	1.5341116553606316e-05
ENSG00000121933	TMIGD3	37	NA	0.2750190034573082	1.3095065492995433e-48
ENSG00000121988	ZRANB3	5	NA	0.015962441132523524	0.0010479343974936738
ENSG00000121989	ACVR2A	16	NA	0.07202007948896481	1.6239125835670712e-12
ENSG00000122026	RPL21	6	NA	0.10332765315842207	1.4338647996324962e-17
ENSG00000122033	MTIF3	22	NA	0.032053460431784746	3.1121438165516526e-06
ENSG00000122034	GTF3A	15	NA	0.08985353615345434	2.2359195332335073e-15
ENSG00000122035	RASL11A	10	NA	0.052094471908472016	2.287893692733183e-09
ENSG00000122068	FYTTD1	2	NA	0.0145844548436529	0.0017386550939045712
ENSG00000122085	MTERF4	9	NA	0.1871051649868657	6.339455674450674e-32
ENSG00000122188	LAX1	7	NA	0.07892776130958985	1.2811695090747218e-13
ENSG00000122203	KIAA1191	15	NA	0.13365259759535011	1.292556618354995e-22
ENSG00000122218	COPA	8	NA	0.3303134123406397	3.713099002048047e-60
ENSG00000122223	CD244	11	NA	0.09305207538826898	6.783095365084603e-16
ENSG00000122257	RBBP6	2	NA	0.031866117312307825	3.3289417922612266e-06
ENSG00000122299	ZC3H7A	7	NA	0.06710361596995386	9.812688156577566e-12
ENSG00000122335	SERAC1	22	NA	0.2702606642601391	1.174345058335521e-47
ENSG00000122359	ANXA11	29	NA	0.08189625080884773	4.2817305408146024e-14
ENSG00000122376	SHLD2	30	NA	0.035323206415882595	9.609562477986095e-07
ENSG00000122378	PRXL2A	15	NA	0.10346424906692443	1.3618534366885071e-17
ENSG00000122386	ZNF205	17	NA	0.4058406144966325	1.471827443984331e-77
ENSG00000122390	NAA60	5	NA	0.15650108608542487	1.588315033196213e-26
ENSG00000122417	ODF2L	11	NA	0.0428401573897188	6.439269398053868e-08
ENSG00000122420	PTGFR	37	NA	0.08478961674290224	1.4671539410275938e-14
ENSG00000122432	SPATA1	8	NA	0.04289547200947959	6.312338699035123e-08
ENSG00000122477	LRRC39	22	NA	0.03868917058298499	2.866030357512773e-07
ENSG00000122481	RWDD3	32	NA	0.12535492502831166	3.219194315741364e-21
ENSG00000122483	CCDC18	16	NA	0.02706305417119081	1.873679103552393e-05
ENSG00000122490	SLC66A2	14	NA	0.15713558284389406	1.232878553673743e-26
ENSG00000122507	BBS9	14	NA	0.022744627180048976	8.897255263258897e-05
ENSG00000122512	PMS2	25	NA	0.2173554335811909	1.8580968758787168e-37
ENSG00000122515	ZMIZ2	4	NA	0.09032660046095004	1.874722716589701e-15
ENSG00000122543	OCM	26	NA	0.040175801101269656	1.679302061639397e-07
ENSG00000122547	EEPD1	40	NA	0.06610986251505463	1.4103616140835151e-11
ENSG00000122550	KLHL7	13	NA	0.03742632167634397	4.512683950354374e-07
ENSG00000122557	HERPUD2	2	NA	0.11115124982626298	7.411424398666095e-19
ENSG00000122591	FAM126A	17	NA	0.014747997809918104	0.0016370446618473083
ENSG00000122642	FKBP9	8	NA	0.11144282618970261	6.633703300114799e-19
ENSG00000122674	CCZ1	38	NA	0.5471117205301653	5.258205792936334e-117
ENSG00000122678	POLM	31	NA	0.41510945584107406	7.626335067360532e-80
ENSG00000122679	RAMP3	13	NA	0.047081331623747745	1.397527166635509e-08
ENSG00000122687	MRM2	52	NA	0.12618466042548643	2.3370892366130365e-21
ENSG00000122692	SMU1	16	NA	0.15410692208114948	4.124368289464041e-26
ENSG00000122696	SLC25A51	13	NA	0.047563376013109386	1.1745585111039926e-08
ENSG00000122705	CLTA	16	NA	0.01241377338870626	0.0038822953008681104
ENSG00000122779	TRIM24	2	NA	0.03693808236138591	5.378341777170871e-07
ENSG00000122783	CYREN	9	NA	0.13736551752867324	3.038272935334799e-23
ENSG00000122862	SRGN	1	NA	0.028573494565713176	1.0878272795374182e-05
ENSG00000122873	CISD1	18	NA	0.4116062168829216	5.628125570004708e-79
ENSG00000122884	P4HA1	17	NA	0.01123764067573499	0.006022364610295649
ENSG00000122912	SLC25A16	10	NA	0.044762223008094126	3.223254458936784e-08
ENSG00000122958	VPS26A	8	NA	0.022772926702189545	8.80669564466739e-05
ENSG00000122971	ACADS	11	NA	0.031031670262048363	4.493521453867842e-06
ENSG00000122986	HVCN1	4	NA	0.01775566001582686	0.0005440152835519175
ENSG00000123104	ITPR2	21	NA	0.09742247290601724	1.3215293833436664e-16
ENSG00000123143	PKN1	7	NA	0.11626516014936789	1.0553822573228209e-19
ENSG00000123159	GIPC1	37	NA	0.032249275443311305	2.9006247397299225e-06
ENSG00000123179	EBPL	11	NA	0.38360932830434497	3.223536260580594e-72
ENSG00000123191	ATP7B	19	NA	0.04708244778438273	1.3969648978931992e-08
ENSG00000123200	ZC3H13	8	NA	0.02466077185898864	4.45382938464024e-05
ENSG00000123213	NLN	9	NA	0.19750467848841663	8.37150556223973e-34
ENSG00000123219	CENPK	2	NA	0.35934614385265146	1.3265242917175735e-66
ENSG00000123268	ATF1	12	NA	0.16268670048604097	1.3336047703225419e-27
ENSG00000123297	TSFM	9	NA	0.029092341529327773	9.025806187650043e-06
ENSG00000123329	ARHGAP9	21	NA	0.3011394491799908	5.955931343017792e-54
ENSG00000123338	NCKAP1L	14	NA	0.027365812348741265	1.680148921467453e-05
ENSG00000123360	PDE1B	16	NA	0.12396239116029678	5.506516487027447e-21
ENSG00000123384	LRP1	12	NA	0.01064652334635749	0.0075187450862372615
ENSG00000123405	NFE2	1	NA	0.20105965719148744	1.883568962184774e-34
ENSG00000123411	IKZF4	11	NA	0.014845375667376941	0.0015794144249796915
ENSG00000123415	SMUG1	22	NA	0.03060072403311775	5.246620380347189e-06
ENSG00000123427	EEF1AKMT3	17	NA	0.3622416937676428	2.910057205986129e-67
ENSG00000123453	SARDH	22	NA	0.24615805464042742	6.3597365728126194e-43
ENSG00000123454	DBH	30	NA	0.07497697524774866	5.485484331536198e-13
ENSG00000123472	ATPAF1	12	NA	0.023457544449861752	6.876573643525902e-05
ENSG00000123545	NDUFAF4	9	NA	0.011391371645990809	0.005685456914998012
ENSG00000123552	USP45	6	NA	0.01260900036065001	0.0036104567523004816
ENSG00000123600	METTL8	6	NA	0.09829030219399325	9.542652858727422e-17
ENSG00000123609	NMI	3	NA	0.024196230246990167	5.2666722289455216e-05
ENSG00000123610	TNFAIP6	24	NA	0.45359807160343424	9.757958425859503e-90
ENSG00000123636	BAZ2B	14	NA	0.238843996666581	1.623672688824274e-41
ENSG00000123643	SLC36A1	45	NA	0.41826891990976195	1.2445200899040392e-80
ENSG00000123684	LPGAT1	8	NA	0.13198040465052957	2.4764741261275703e-22
ENSG00000123685	BATF3	15	NA	0.09706563388116715	1.5107320296749263e-16
ENSG00000123700	KCNJ2	5	NA	0.011747334558698018	0.004977004890670767
ENSG00000123737	EXOSC9	19	NA	0.10289204061805828	1.689866426166034e-17
ENSG00000123739	PLA2G12A	24	NA	0.060769293729932616	9.862582295504445e-11
ENSG00000123815	COQ8B	7	NA	0.04962010542004294	5.592473201480674e-09
ENSG00000123838	C4BPA	12	NA	0.4967079371882858	1.1183856684644487e-101
ENSG00000123892	RAB38	39	NA	0.0968557568483847	1.6343921096580058e-16
ENSG00000123901	GPR83	9	NA	0.057916527637562686	2.778889686709704e-10
ENSG00000123975	CKS2	5	NA	0.019265461158228123	0.0003139622890231686
ENSG00000123992	DNPEP	36	NA	0.11211491474968178	5.137186956495242e-19
ENSG00000124067	SLC12A4	14	NA	0.09296611228533179	7.004394762487297e-16
ENSG00000124091	GCNT7	26	NA	0.019009656060067413	0.0003445650195454593
ENSG00000124102	PI3	6	NA	0.0552254773593824	7.370049688099882e-10
ENSG00000124103	FAM209A	7	NA	0.017804047474583157	0.000534499310739172
ENSG00000124104	SNX21	10	NA	0.07880025620627606	1.342839364409822e-13
ENSG00000124107	SLPI	17	NA	0.0182036125816552	0.00046205663300220883
ENSG00000124116	WFDC3	26	NA	0.1055241423363836	6.256080915148735e-18
ENSG00000124120	TTPAL	24	NA	0.013109663083844486	0.00299818022090687
ENSG00000124126	PREX1	37	NA	0.07095358702782203	2.4004257292277816e-12
ENSG00000124134	KCNS1	23	NA	0.015391928342717114	0.001291933734553047
ENSG00000124151	NCOA3	13	NA	0.26562769380231066	9.806629666022218e-47
ENSG00000124155	PIGT	41	NA	0.04936120553557647	6.140297792429904e-09
ENSG00000124177	CHD6	16	NA	0.010783623751104065	0.007140953970880733
ENSG00000124198	ARFGEF2	12	NA	0.029631245343721056	7.435259447915221e-06
ENSG00000124201	ZNFX1	12	NA	0.07089547162344634	2.45206950141608e-12
ENSG00000124203	ZNF831	11	NA	0.029354478738013345	8.21356367656344e-06
ENSG00000124205	EDN3	47	NA	0.052471903532784116	1.9960857566769806e-09
ENSG00000124207	CSE1L	4	NA	0.03679591467863063	5.660303995836177e-07
ENSG00000124214	STAU1	7	NA	0.02158213403905261	0.00013549056327146245
ENSG00000124222	STX16	19	NA	0.05399637506276537	1.1500197027061508e-09
ENSG00000124226	RNF114	8	NA	0.03135127692913968	4.005755739511615e-06
ENSG00000124228	DDX27	39	NA	0.02165366470333045	0.00013202667675705219
ENSG00000124233	SEMG1	13	NA	0.052326419578025536	2.103883287400038e-09
ENSG00000124243	BCAS4	14	NA	0.06417918417358011	2.8514617546574673e-11
ENSG00000124251	TP53TG5	5	NA	0.01598136548235209	0.001040690431142802
ENSG00000124256	ZBP1	12	NA	0.03249096275845147	2.6592779364945047e-06
ENSG00000124275	MTRR	10	NA	0.07298479045604672	1.1400081795480144e-12
ENSG00000124279	FASTKD3	35	NA	0.02039494899047449	0.00020833319178550994
ENSG00000124299	PEPD	24	NA	0.04966767747706381	5.4972546672185085e-09
ENSG00000124302	CHST8	12	NA	0.07392509667424975	8.072779435433915e-13
ENSG00000124356	STAMBP	22	NA	0.08429684441138492	1.7610829060020544e-14
ENSG00000124357	NAGK	10	NA	0.5239599181656965	9.164091023825689e-110
ENSG00000124380	SNRNP27	11	NA	0.014406723857017344	0.0018563251568350088
ENSG00000124383	MPHOSPH10	10	NA	0.013299912842582416	0.002794105003972828
ENSG00000124406	ATP8A1	36	NA	0.023392237824703385	7.040725603756067e-05
ENSG00000124422	USP22	10	NA	0.12524871180887223	3.353828163208948e-21
ENSG00000124444	ZNF576	17	NA	0.01999133302206578	0.00024119374718907895
ENSG00000124459	ZNF45	15	NA	0.015313787782486305	0.0013295504659892707
ENSG00000124466	LYPD3	9	NA	0.029921642007955173	6.697859033696531e-06
ENSG00000124490	CRISP2	14	NA	0.09390954121176062	4.923685750619245e-16
ENSG00000124491	F13A1	10	NA	0.1180482500072394	5.3360073823218464e-20
ENSG00000124496	TRERF1	15	NA	0.012588830617294912	0.0036376236084262686
ENSG00000124507	PACSIN1	6	NA	0.012917118654159341	0.0032201110885925165
ENSG00000124508	BTN2A2	12	NA	0.031394012218638884	3.944683729581031e-06
ENSG00000124523	SIRT5	5	NA	0.015969101928345573	0.0010453789595313246
